==========
Args:Namespace(arch='resnet50', dataset='market1501_duke', eval_step=-1, evaluate=False, gamma=0.1, gpu_devices='1', height=256, htri_only=False, labelsmooth=False, lr=0.0002, margin=0.3, max_epoch=400, num_instances=4, optim='adam', print_freq=10, resume='', root='data', save_dir='log', seed=1, split_id=0, start_epoch=0, start_eval=0, stepsize=150, train_batch=32, use_cpu=False, weight_decay=0.0005, width=128, workers=4)
==========
Currently using GPU 1
Initializing dataset market1501_duke
=> market1501_duke loaded
Dataset statistics:
  ------------------------------
  subset   | # ids | # images
  ------------------------------
  train    |  1453 |    29458
  ------------------------------
Initializing model: resnet50
Model size: 26.75160M
==> Start training
Epoch: [96][170/181]	Time 0.506 (0.512)	Data 0.021 (0.023)	Loss 1.7793 (0.6824)	CLoss 1.2785 (0.5895)	GLoss 0.4266 (0.0555)	LLoss 0.0742 (0.0374)	
Epoch: [96][180/181]	Time 0.508 (0.512)	Data 0.021 (0.023)	Loss 1.6680 (0.6885)	CLoss 0.6239 (0.5917)	GLoss 0.8115 (0.0586)	LLoss 0.2325 (0.0382)	
Epoch: [97][10/181]	Time 0.509 (0.545)	Data 0.021 (0.055)	Loss 0.3000 (0.3230)	CLoss 0.2994 (0.2899)	GLoss 0.0000 (0.0141)	LLoss 0.0005 (0.0190)	
Epoch: [97][20/181]	Time 0.509 (0.527)	Data 0.021 (0.038)	Loss 0.6560 (0.4385)	CLoss 0.6423 (0.3704)	GLoss 0.0000 (0.0397)	LLoss 0.0138 (0.0283)	
Epoch: [97][30/181]	Time 0.509 (0.521)	Data 0.021 (0.033)	Loss 0.3837 (0.4697)	CLoss 0.3431 (0.3986)	GLoss 0.0000 (0.0436)	LLoss 0.0406 (0.0275)	
Epoch: [97][40/181]	Time 0.510 (0.518)	Data 0.021 (0.030)	Loss 0.6841 (0.4900)	CLoss 0.4260 (0.4182)	GLoss 0.1953 (0.0436)	LLoss 0.0628 (0.0282)	
Epoch: [97][50/181]	Time 0.509 (0.517)	Data 0.021 (0.028)	Loss 0.3666 (0.5193)	CLoss 0.3463 (0.4384)	GLoss 0.0000 (0.0462)	LLoss 0.0203 (0.0347)	
Epoch: [97][60/181]	Time 0.511 (0.515)	Data 0.021 (0.027)	Loss 0.6770 (0.5427)	CLoss 0.6432 (0.4609)	GLoss 0.0174 (0.0466)	LLoss 0.0164 (0.0352)	
Epoch: [97][70/181]	Time 0.509 (0.515)	Data 0.021 (0.026)	Loss 0.5287 (0.5471)	CLoss 0.5287 (0.4740)	GLoss 0.0000 (0.0414)	LLoss 0.0000 (0.0318)	
Epoch: [97][80/181]	Time 0.511 (0.514)	Data 0.021 (0.025)	Loss 0.6985 (0.5524)	CLoss 0.6223 (0.4787)	GLoss 0.0058 (0.0406)	LLoss 0.0705 (0.0332)	
Epoch: [97][90/181]	Time 0.510 (0.513)	Data 0.021 (0.025)	Loss 0.6169 (0.5748)	CLoss 0.5889 (0.4946)	GLoss 0.0000 (0.0446)	LLoss 0.0281 (0.0357)	
Epoch: [97][100/181]	Time 0.511 (0.513)	Data 0.021 (0.024)	Loss 0.4307 (0.5851)	CLoss 0.4307 (0.5038)	GLoss 0.0000 (0.0447)	LLoss 0.0000 (0.0366)	
Epoch: [97][110/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 0.5507 (0.5862)	CLoss 0.4770 (0.5069)	GLoss 0.0000 (0.0431)	LLoss 0.0737 (0.0362)	
Epoch: [97][120/181]	Time 0.511 (0.512)	Data 0.021 (0.024)	Loss 0.4695 (0.5944)	CLoss 0.4383 (0.5143)	GLoss 0.0000 (0.0438)	LLoss 0.0312 (0.0363)	
Epoch: [97][130/181]	Time 0.510 (0.512)	Data 0.021 (0.024)	Loss 0.7866 (0.6105)	CLoss 0.7112 (0.5286)	GLoss 0.0659 (0.0447)	LLoss 0.0094 (0.0373)	
Epoch: [97][140/181]	Time 0.510 (0.512)	Data 0.021 (0.024)	Loss 0.4784 (0.6394)	CLoss 0.4726 (0.5471)	GLoss 0.0000 (0.0521)	LLoss 0.0058 (0.0402)	
Epoch: [97][150/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 0.3497 (0.6391)	CLoss 0.3200 (0.5506)	GLoss 0.0297 (0.0500)	LLoss 0.0000 (0.0385)	
Epoch: [97][160/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.9537 (0.6396)	CLoss 0.7562 (0.5546)	GLoss 0.0859 (0.0476)	LLoss 0.1116 (0.0373)	
Epoch: [97][170/181]	Time 0.510 (0.511)	Data 0.021 (0.023)	Loss 0.5890 (0.6402)	CLoss 0.5791 (0.5596)	GLoss 0.0000 (0.0448)	LLoss 0.0100 (0.0359)	
Epoch: [97][180/181]	Time 0.510 (0.511)	Data 0.021 (0.023)	Loss 0.8758 (0.6467)	CLoss 0.8519 (0.5671)	GLoss 0.0000 (0.0442)	LLoss 0.0240 (0.0355)	
Epoch: [98][10/181]	Time 0.509 (0.546)	Data 0.021 (0.056)	Loss 0.4389 (0.5309)	CLoss 0.4349 (0.3905)	GLoss 0.0000 (0.0924)	LLoss 0.0040 (0.0480)	
Epoch: [98][20/181]	Time 0.510 (0.528)	Data 0.021 (0.038)	Loss 0.9964 (0.6043)	CLoss 0.7904 (0.4677)	GLoss 0.1091 (0.0880)	LLoss 0.0969 (0.0486)	
Epoch: [98][30/181]	Time 0.510 (0.522)	Data 0.021 (0.033)	Loss 0.2318 (0.6595)	CLoss 0.2318 (0.4945)	GLoss 0.0000 (0.1076)	LLoss 0.0000 (0.0574)	
Epoch: [98][40/181]	Time 0.510 (0.519)	Data 0.021 (0.030)	Loss 1.2568 (0.6814)	CLoss 0.9423 (0.5287)	GLoss 0.1906 (0.1004)	LLoss 0.1238 (0.0523)	
Epoch: [98][50/181]	Time 0.510 (0.517)	Data 0.021 (0.028)	Loss 0.9799 (0.6769)	CLoss 0.5711 (0.5304)	GLoss 0.2513 (0.0962)	LLoss 0.1575 (0.0503)	
Epoch: [98][60/181]	Time 0.511 (0.516)	Data 0.021 (0.027)	Loss 1.0275 (0.7050)	CLoss 0.9455 (0.5496)	GLoss 0.0005 (0.1011)	LLoss 0.0815 (0.0543)	
Epoch: [98][70/181]	Time 0.510 (0.515)	Data 0.021 (0.026)	Loss 0.5680 (0.7031)	CLoss 0.5512 (0.5553)	GLoss 0.0000 (0.0955)	LLoss 0.0169 (0.0523)	
Epoch: [98][80/181]	Time 0.506 (0.514)	Data 0.021 (0.025)	Loss 0.5502 (0.7015)	CLoss 0.4032 (0.5600)	GLoss 0.0929 (0.0888)	LLoss 0.0541 (0.0527)	
Epoch: [98][90/181]	Time 0.509 (0.514)	Data 0.021 (0.025)	Loss 0.8279 (0.6991)	CLoss 0.8200 (0.5622)	GLoss 0.0000 (0.0838)	LLoss 0.0079 (0.0531)	
Epoch: [98][100/181]	Time 0.506 (0.513)	Data 0.021 (0.025)	Loss 0.4451 (0.7043)	CLoss 0.4451 (0.5676)	GLoss 0.0000 (0.0828)	LLoss 0.0000 (0.0539)	
Epoch: [98][110/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 0.8914 (0.7251)	CLoss 0.7887 (0.5880)	GLoss 0.0313 (0.0832)	LLoss 0.0715 (0.0539)	
Epoch: [98][120/181]	Time 0.507 (0.512)	Data 0.021 (0.024)	Loss 0.9959 (0.7314)	CLoss 0.7082 (0.5990)	GLoss 0.2291 (0.0806)	LLoss 0.0585 (0.0519)	
Epoch: [98][130/181]	Time 0.510 (0.512)	Data 0.021 (0.024)	Loss 0.5621 (0.7388)	CLoss 0.5621 (0.6031)	GLoss 0.0000 (0.0842)	LLoss 0.0000 (0.0515)	
Epoch: [98][140/181]	Time 0.506 (0.512)	Data 0.021 (0.024)	Loss 0.5114 (0.7358)	CLoss 0.4985 (0.6054)	GLoss 0.0000 (0.0807)	LLoss 0.0129 (0.0498)	
Epoch: [98][150/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.4443 (0.7447)	CLoss 0.4402 (0.6122)	GLoss 0.0000 (0.0830)	LLoss 0.0041 (0.0494)	
Epoch: [98][160/181]	Time 0.505 (0.511)	Data 0.021 (0.023)	Loss 1.0957 (0.7542)	CLoss 1.0744 (0.6247)	GLoss 0.0000 (0.0808)	LLoss 0.0213 (0.0487)	
Epoch: [98][170/181]	Time 0.510 (0.511)	Data 0.021 (0.023)	Loss 0.6064 (0.7578)	CLoss 0.6064 (0.6322)	GLoss 0.0000 (0.0784)	LLoss 0.0000 (0.0471)	
Epoch: [98][180/181]	Time 0.508 (0.511)	Data 0.021 (0.023)	Loss 1.3866 (0.7692)	CLoss 0.8532 (0.6423)	GLoss 0.3468 (0.0794)	LLoss 0.1866 (0.0475)	
Epoch: [99][10/181]	Time 0.510 (0.545)	Data 0.021 (0.054)	Loss 0.1850 (0.5784)	CLoss 0.1685 (0.4149)	GLoss 0.0000 (0.1057)	LLoss 0.0166 (0.0577)	
Epoch: [99][20/181]	Time 0.510 (0.528)	Data 0.021 (0.038)	Loss 0.4932 (0.6081)	CLoss 0.4194 (0.4641)	GLoss 0.0500 (0.0893)	LLoss 0.0239 (0.0546)	
Epoch: [99][30/181]	Time 0.509 (0.522)	Data 0.021 (0.032)	Loss 0.5065 (0.6061)	CLoss 0.5065 (0.4615)	GLoss 0.0000 (0.0974)	LLoss 0.0000 (0.0472)	
Epoch: [99][40/181]	Time 0.510 (0.519)	Data 0.021 (0.029)	Loss 0.1473 (0.6292)	CLoss 0.1473 (0.4933)	GLoss 0.0000 (0.0888)	LLoss 0.0000 (0.0471)	
Epoch: [99][50/181]	Time 0.509 (0.517)	Data 0.021 (0.028)	Loss 0.4459 (0.6334)	CLoss 0.4459 (0.5119)	GLoss 0.0000 (0.0791)	LLoss 0.0000 (0.0424)	
Epoch: [99][60/181]	Time 0.510 (0.516)	Data 0.021 (0.027)	Loss 0.4512 (0.6196)	CLoss 0.4512 (0.5067)	GLoss 0.0000 (0.0711)	LLoss 0.0000 (0.0418)	
Epoch: [99][70/181]	Time 0.510 (0.515)	Data 0.021 (0.026)	Loss 0.3329 (0.6223)	CLoss 0.3086 (0.5114)	GLoss 0.0000 (0.0676)	LLoss 0.0243 (0.0433)	
Epoch: [99][80/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 0.6787 (0.6176)	CLoss 0.6601 (0.5125)	GLoss 0.0000 (0.0626)	LLoss 0.0186 (0.0426)	
Epoch: [99][90/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 0.7235 (0.6178)	CLoss 0.6416 (0.5110)	GLoss 0.0331 (0.0642)	LLoss 0.0488 (0.0426)	
Epoch: [99][100/181]	Time 0.510 (0.514)	Data 0.021 (0.024)	Loss 0.8843 (0.6319)	CLoss 0.6889 (0.5209)	GLoss 0.1281 (0.0677)	LLoss 0.0672 (0.0434)	
Epoch: [99][110/181]	Time 0.509 (0.513)	Data 0.021 (0.024)	Loss 1.2624 (0.6392)	CLoss 0.7216 (0.5255)	GLoss 0.3900 (0.0692)	LLoss 0.1509 (0.0445)	
Epoch: [99][120/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 0.7483 (0.6468)	CLoss 0.7301 (0.5318)	GLoss 0.0000 (0.0709)	LLoss 0.0182 (0.0442)	
Epoch: [99][130/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 0.3606 (0.6514)	CLoss 0.3606 (0.5370)	GLoss 0.0000 (0.0706)	LLoss 0.0000 (0.0438)	
Epoch: [99][140/181]	Time 0.506 (0.512)	Data 0.021 (0.023)	Loss 0.9486 (0.6644)	CLoss 0.7286 (0.5502)	GLoss 0.0533 (0.0696)	LLoss 0.1668 (0.0445)	
Epoch: [99][150/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 0.6018 (0.6743)	CLoss 0.6013 (0.5646)	GLoss 0.0000 (0.0663)	LLoss 0.0006 (0.0434)	
Epoch: [99][160/181]	Time 0.506 (0.512)	Data 0.021 (0.023)	Loss 2.0612 (0.6893)	CLoss 1.0069 (0.5732)	GLoss 0.6777 (0.0699)	LLoss 0.3765 (0.0462)	
Epoch: [99][170/181]	Time 0.509 (0.512)	Data 0.021 (0.023)	Loss 2.0876 (0.6967)	CLoss 1.4330 (0.5788)	GLoss 0.4682 (0.0716)	LLoss 0.1865 (0.0463)	
Epoch: [99][180/181]	Time 0.508 (0.512)	Data 0.021 (0.023)	Loss 0.7569 (0.7099)	CLoss 0.7569 (0.5894)	GLoss 0.0000 (0.0743)	LLoss 0.0000 (0.0462)	
Epoch: [100][10/181]	Time 0.511 (0.544)	Data 0.021 (0.054)	Loss 0.4010 (0.5360)	CLoss 0.3613 (0.4426)	GLoss 0.0000 (0.0311)	LLoss 0.0397 (0.0623)	
Epoch: [100][20/181]	Time 0.509 (0.527)	Data 0.021 (0.038)	Loss 0.4060 (0.4862)	CLoss 0.3439 (0.4199)	GLoss 0.0533 (0.0248)	LLoss 0.0088 (0.0415)	
Epoch: [100][30/181]	Time 0.510 (0.522)	Data 0.021 (0.032)	Loss 0.8452 (0.5101)	CLoss 0.7103 (0.4245)	GLoss 0.0830 (0.0473)	LLoss 0.0519 (0.0383)	
Epoch: [100][40/181]	Time 0.510 (0.519)	Data 0.021 (0.029)	Loss 0.5389 (0.6133)	CLoss 0.5240 (0.4729)	GLoss 0.0000 (0.0908)	LLoss 0.0149 (0.0496)	
Epoch: [100][50/181]	Time 0.511 (0.517)	Data 0.021 (0.028)	Loss 0.7072 (0.6420)	CLoss 0.6961 (0.4959)	GLoss 0.0000 (0.0965)	LLoss 0.0111 (0.0497)	
Epoch: [100][60/181]	Time 0.510 (0.516)	Data 0.021 (0.027)	Loss 0.2935 (0.6461)	CLoss 0.2917 (0.5037)	GLoss 0.0000 (0.0937)	LLoss 0.0018 (0.0487)	
Epoch: [100][70/181]	Time 0.510 (0.515)	Data 0.021 (0.026)	Loss 1.4787 (0.6637)	CLoss 1.1285 (0.5291)	GLoss 0.2918 (0.0882)	LLoss 0.0585 (0.0464)	
Epoch: [100][80/181]	Time 0.510 (0.515)	Data 0.021 (0.025)	Loss 1.5468 (0.7101)	CLoss 0.8370 (0.5560)	GLoss 0.4513 (0.1013)	LLoss 0.2584 (0.0528)	
Epoch: [100][90/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 1.2460 (0.7255)	CLoss 0.6950 (0.5711)	GLoss 0.4396 (0.1013)	LLoss 0.1115 (0.0531)	
Epoch: [100][100/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 1.0267 (0.7429)	CLoss 0.7214 (0.5869)	GLoss 0.2129 (0.1020)	LLoss 0.0924 (0.0540)	
Epoch: [100][110/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 1.1855 (0.7770)	CLoss 0.8020 (0.6114)	GLoss 0.2728 (0.1076)	LLoss 0.1106 (0.0580)	
Epoch: [100][120/181]	Time 0.506 (0.513)	Data 0.021 (0.024)	Loss 1.0800 (0.7996)	CLoss 1.0718 (0.6342)	GLoss 0.0000 (0.1080)	LLoss 0.0082 (0.0574)	
Epoch: [100][130/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 1.1607 (0.8100)	CLoss 0.9469 (0.6507)	GLoss 0.1515 (0.1037)	LLoss 0.0623 (0.0556)	
Epoch: [100][140/181]	Time 0.507 (0.512)	Data 0.021 (0.024)	Loss 1.2290 (0.8348)	CLoss 1.1128 (0.6718)	GLoss 0.0568 (0.1057)	LLoss 0.0593 (0.0573)	
Epoch: [100][150/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 1.1283 (0.8412)	CLoss 0.9898 (0.6832)	GLoss 0.0324 (0.1020)	LLoss 0.1062 (0.0559)	
Epoch: [100][160/181]	Time 0.507 (0.512)	Data 0.021 (0.023)	Loss 0.4786 (0.8401)	CLoss 0.4786 (0.6875)	GLoss 0.0000 (0.0989)	LLoss 0.0000 (0.0536)	
Epoch: [100][170/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 0.9160 (0.8411)	CLoss 0.5565 (0.6917)	GLoss 0.2784 (0.0971)	LLoss 0.0811 (0.0523)	
Epoch: [100][180/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 0.5593 (0.8487)	CLoss 0.5198 (0.7022)	GLoss 0.0000 (0.0945)	LLoss 0.0395 (0.0519)	
Epoch: [101][10/181]	Time 0.509 (0.546)	Data 0.021 (0.056)	Loss 0.5816 (0.6040)	CLoss 0.5519 (0.4910)	GLoss 0.0000 (0.0651)	LLoss 0.0296 (0.0480)	
Epoch: [101][20/181]	Time 0.510 (0.528)	Data 0.021 (0.039)	Loss 0.2715 (0.5565)	CLoss 0.2299 (0.4671)	GLoss 0.0000 (0.0506)	LLoss 0.0416 (0.0387)	
Epoch: [101][30/181]	Time 0.510 (0.522)	Data 0.021 (0.033)	Loss 0.4410 (0.5569)	CLoss 0.4198 (0.4851)	GLoss 0.0000 (0.0390)	LLoss 0.0212 (0.0329)	
Epoch: [101][40/181]	Time 0.510 (0.519)	Data 0.021 (0.030)	Loss 0.8607 (0.5466)	CLoss 0.8607 (0.4831)	GLoss 0.0000 (0.0352)	LLoss 0.0000 (0.0283)	
Epoch: [101][50/181]	Time 0.510 (0.517)	Data 0.021 (0.028)	Loss 0.8866 (0.5458)	CLoss 0.6309 (0.4800)	GLoss 0.1530 (0.0332)	LLoss 0.1027 (0.0327)	
Epoch: [101][60/181]	Time 0.511 (0.516)	Data 0.021 (0.027)	Loss 0.5727 (0.5560)	CLoss 0.4953 (0.4882)	GLoss 0.0600 (0.0343)	LLoss 0.0173 (0.0335)	
Epoch: [101][70/181]	Time 0.511 (0.515)	Data 0.021 (0.026)	Loss 0.9653 (0.5849)	CLoss 0.7572 (0.5046)	GLoss 0.0464 (0.0400)	LLoss 0.1617 (0.0403)	
Epoch: [101][80/181]	Time 0.510 (0.515)	Data 0.021 (0.026)	Loss 0.6931 (0.5903)	CLoss 0.6090 (0.5085)	GLoss 0.0532 (0.0412)	LLoss 0.0309 (0.0407)	
Epoch: [101][90/181]	Time 0.511 (0.514)	Data 0.021 (0.025)	Loss 1.7451 (0.6334)	CLoss 0.6157 (0.5314)	GLoss 0.8054 (0.0566)	LLoss 0.3239 (0.0453)	
Epoch: [101][100/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 0.8962 (0.6346)	CLoss 0.6766 (0.5350)	GLoss 0.1410 (0.0555)	LLoss 0.0785 (0.0441)	
Epoch: [101][110/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 2.0254 (0.6450)	CLoss 0.9981 (0.5393)	GLoss 0.6432 (0.0595)	LLoss 0.3841 (0.0462)	
Epoch: [101][120/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 1.2382 (0.6566)	CLoss 1.1753 (0.5539)	GLoss 0.0064 (0.0577)	LLoss 0.0566 (0.0451)	
Epoch: [101][130/181]	Time 0.509 (0.513)	Data 0.021 (0.024)	Loss 0.7162 (0.6648)	CLoss 0.6960 (0.5597)	GLoss 0.0000 (0.0599)	LLoss 0.0201 (0.0452)	
Epoch: [101][140/181]	Time 0.511 (0.513)	Data 0.021 (0.024)	Loss 0.5152 (0.6623)	CLoss 0.5086 (0.5615)	GLoss 0.0000 (0.0577)	LLoss 0.0066 (0.0430)	
Epoch: [101][150/181]	Time 0.510 (0.513)	Data 0.021 (0.024)	Loss 0.9830 (0.6723)	CLoss 0.8305 (0.5731)	GLoss 0.0892 (0.0565)	LLoss 0.0634 (0.0427)	
Epoch: [101][160/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.6093 (0.6764)	CLoss 0.5636 (0.5782)	GLoss 0.0090 (0.0561)	LLoss 0.0368 (0.0422)	
Epoch: [101][170/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.7381 (0.6931)	CLoss 0.6213 (0.5920)	GLoss 0.0454 (0.0568)	LLoss 0.0714 (0.0443)	
Epoch: [101][180/181]	Time 0.509 (0.512)	Data 0.021 (0.023)	Loss 0.6607 (0.6951)	CLoss 0.6607 (0.5965)	GLoss 0.0000 (0.0555)	LLoss 0.0000 (0.0431)	
Epoch: [102][10/181]	Time 0.511 (0.544)	Data 0.021 (0.054)	Loss 0.7110 (0.4756)	CLoss 0.6328 (0.4052)	GLoss 0.0492 (0.0545)	LLoss 0.0290 (0.0159)	
Epoch: [102][20/181]	Time 0.510 (0.527)	Data 0.021 (0.038)	Loss 0.4408 (0.4121)	CLoss 0.3997 (0.3679)	GLoss 0.0333 (0.0289)	LLoss 0.0078 (0.0153)	
Epoch: [102][30/181]	Time 0.510 (0.522)	Data 0.021 (0.032)	Loss 0.4454 (0.4802)	CLoss 0.4454 (0.4023)	GLoss 0.0000 (0.0504)	LLoss 0.0000 (0.0276)	
Epoch: [102][40/181]	Time 0.511 (0.519)	Data 0.021 (0.029)	Loss 1.1093 (0.5415)	CLoss 1.0346 (0.4526)	GLoss 0.0492 (0.0568)	LLoss 0.0256 (0.0321)	
Epoch: [102][50/181]	Time 0.510 (0.517)	Data 0.021 (0.028)	Loss 0.3668 (0.5603)	CLoss 0.3638 (0.4553)	GLoss 0.0000 (0.0682)	LLoss 0.0030 (0.0369)	
Epoch: [102][60/181]	Time 0.506 (0.516)	Data 0.021 (0.027)	Loss 2.1996 (0.6046)	CLoss 1.0598 (0.4841)	GLoss 0.9436 (0.0820)	LLoss 0.1963 (0.0386)	
Epoch: [102][70/181]	Time 0.511 (0.515)	Data 0.021 (0.026)	Loss 0.3691 (0.5923)	CLoss 0.3145 (0.4739)	GLoss 0.0000 (0.0792)	LLoss 0.0546 (0.0392)	
Epoch: [102][80/181]	Time 0.507 (0.514)	Data 0.021 (0.025)	Loss 0.5737 (0.5903)	CLoss 0.5655 (0.4838)	GLoss 0.0000 (0.0703)	LLoss 0.0082 (0.0362)	
Epoch: [102][90/181]	Time 0.510 (0.514)	Data 0.021 (0.025)	Loss 0.4455 (0.5886)	CLoss 0.4455 (0.4934)	GLoss 0.0000 (0.0626)	LLoss 0.0000 (0.0327)	
Epoch: [102][100/181]	Time 0.508 (0.513)	Data 0.021 (0.025)	Loss 0.3252 (0.6010)	CLoss 0.3152 (0.5042)	GLoss 0.0090 (0.0646)	LLoss 0.0010 (0.0323)	
Epoch: [102][110/181]	Time 0.509 (0.513)	Data 0.021 (0.024)	Loss 0.5160 (0.6189)	CLoss 0.5160 (0.5212)	GLoss 0.0000 (0.0638)	LLoss 0.0000 (0.0338)	
Epoch: [102][120/181]	Time 0.506 (0.513)	Data 0.021 (0.024)	Loss 0.5476 (0.6247)	CLoss 0.5384 (0.5262)	GLoss 0.0000 (0.0641)	LLoss 0.0092 (0.0343)	
Epoch: [102][130/181]	Time 0.511 (0.512)	Data 0.021 (0.024)	Loss 0.6679 (0.6459)	CLoss 0.6487 (0.5412)	GLoss 0.0000 (0.0676)	LLoss 0.0193 (0.0371)	
Epoch: [102][140/181]	Time 0.507 (0.512)	Data 0.021 (0.024)	Loss 0.6716 (0.6615)	CLoss 0.6716 (0.5499)	GLoss 0.0000 (0.0720)	LLoss 0.0000 (0.0396)	
Epoch: [102][150/181]	Time 0.510 (0.512)	Data 0.021 (0.023)	Loss 0.2562 (0.6706)	CLoss 0.2562 (0.5580)	GLoss 0.0000 (0.0722)	LLoss 0.0000 (0.0405)	
Epoch: [102][160/181]	Time 0.506 (0.512)	Data 0.021 (0.023)	Loss 1.0278 (0.6862)	CLoss 0.6162 (0.5711)	GLoss 0.2428 (0.0728)	LLoss 0.1688 (0.0422)	
Epoch: [102][170/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.3720 (0.6843)	CLoss 0.3425 (0.5728)	GLoss 0.0000 (0.0705)	LLoss 0.0294 (0.0409)	
Epoch: [102][180/181]	Time 0.507 (0.511)	Data 0.021 (0.023)	Loss 0.2323 (0.6852)	CLoss 0.2323 (0.5772)	GLoss 0.0000 (0.0681)	LLoss 0.0000 (0.0398)	
Epoch: [103][10/181]	Time 0.507 (0.545)	Data 0.021 (0.056)	Loss 0.4602 (0.4737)	CLoss 0.4602 (0.4090)	GLoss 0.0000 (0.0358)	LLoss 0.0000 (0.0289)	
Epoch: [103][20/181]	Time 0.510 (0.527)	Data 0.021 (0.038)	Loss 0.1368 (0.5031)	CLoss 0.1368 (0.3958)	GLoss 0.0000 (0.0625)	LLoss 0.0000 (0.0448)	
Epoch: [103][30/181]	Time 0.507 (0.521)	Data 0.021 (0.033)	Loss 0.3177 (0.5484)	CLoss 0.3007 (0.4364)	GLoss 0.0000 (0.0679)	LLoss 0.0170 (0.0440)	
Epoch: [103][40/181]	Time 0.510 (0.518)	Data 0.021 (0.030)	Loss 0.3475 (0.5061)	CLoss 0.2143 (0.4156)	GLoss 0.0821 (0.0539)	LLoss 0.0511 (0.0366)	
Epoch: [103][50/181]	Time 0.506 (0.516)	Data 0.021 (0.028)	Loss 0.5472 (0.5489)	CLoss 0.4741 (0.4486)	GLoss 0.0491 (0.0610)	LLoss 0.0239 (0.0393)	
Epoch: [103][60/181]	Time 0.511 (0.515)	Data 0.021 (0.027)	Loss 0.2858 (0.5483)	CLoss 0.2736 (0.4568)	GLoss 0.0000 (0.0547)	LLoss 0.0123 (0.0369)	
Epoch: [103][70/181]	Time 0.507 (0.514)	Data 0.021 (0.026)	Loss 0.7605 (0.5669)	CLoss 0.7290 (0.4685)	GLoss 0.0009 (0.0597)	LLoss 0.0307 (0.0387)	
Epoch: [103][80/181]	Time 0.510 (0.514)	Data 0.021 (0.026)	Loss 0.7979 (0.6067)	CLoss 0.7551 (0.4854)	GLoss 0.0000 (0.0738)	LLoss 0.0428 (0.0474)	
Epoch: [103][90/181]	Time 0.506 (0.513)	Data 0.021 (0.025)	Loss 0.4413 (0.6121)	CLoss 0.4269 (0.5005)	GLoss 0.0000 (0.0671)	LLoss 0.0144 (0.0445)	
Epoch: [103][100/181]	Time 0.510 (0.513)	Data 0.021 (0.025)	Loss 0.6790 (0.6324)	CLoss 0.6497 (0.5247)	GLoss 0.0000 (0.0628)	LLoss 0.0293 (0.0449)	
Epoch: [103][110/181]	Time 0.506 (0.512)	Data 0.021 (0.024)	Loss 0.6744 (0.6436)	CLoss 0.6216 (0.5382)	GLoss 0.0164 (0.0604)	LLoss 0.0365 (0.0449)	
Epoch: [103][120/181]	Time 0.511 (0.512)	Data 0.021 (0.024)	Loss 1.0727 (0.6629)	CLoss 1.0571 (0.5538)	GLoss 0.0000 (0.0621)	LLoss 0.0156 (0.0469)	
Epoch: [103][130/181]	Time 0.507 (0.512)	Data 0.021 (0.024)	Loss 0.6959 (0.6794)	CLoss 0.5910 (0.5682)	GLoss 0.0602 (0.0653)	LLoss 0.0448 (0.0459)	
Epoch: [103][140/181]	Time 0.511 (0.512)	Data 0.021 (0.024)	Loss 0.5967 (0.6871)	CLoss 0.4635 (0.5781)	GLoss 0.0875 (0.0643)	LLoss 0.0457 (0.0447)	
Epoch: [103][150/181]	Time 0.506 (0.512)	Data 0.021 (0.024)	Loss 0.7624 (0.6944)	CLoss 0.6316 (0.5866)	GLoss 0.0655 (0.0631)	LLoss 0.0653 (0.0447)	
Epoch: [103][160/181]	Time 0.511 (0.512)	Data 0.021 (0.023)	Loss 0.7521 (0.7067)	CLoss 0.7490 (0.5995)	GLoss 0.0000 (0.0627)	LLoss 0.0032 (0.0445)	
Epoch: [103][170/181]	Time 0.507 (0.511)	Data 0.021 (0.023)	Loss 0.8221 (0.7062)	CLoss 0.6893 (0.6006)	GLoss 0.0973 (0.0620)	LLoss 0.0356 (0.0435)	
